full_text,text_clean,label,tokens,lemma
"@magabathanga04 @Gus_Raharjo Nyatanya Jokowi sebagai Petugas Partai dari PDIP bagus bagus aja, karena Partai Memberikan Ruang Kepadanya Bergerak meski pasti ada lah pesanan2 dari Partai Tersebut.  Ganjar Pranowo pun akan demikian, karena setelah jadi  Presiden maka Ganjar akan fokus  bekerja bagi Rakyat",nyata jokowi tugas partai pdip bagus bagus partai beri ruang kepada gerak meski pesan partai sebut ganjar pranowo demikian karena telah jadi presiden ganjar fokus kerja rakyat,1,"['nyata', 'jokowi', 'tugas', 'partai', 'pdip', 'bagus', 'bagus', 'partai', 'beri', 'ruang', 'kepada', 'gerak', 'meski', 'pesan', 'partai', 'sebut', 'ganjar', 'pranowo', 'demikian', 'karena', 'telah', 'jadi', 'presiden', 'ganjar', 'fokus', 'kerja', 'rakyat']",jokowi tugas partai pdip bagus bagus partai ruang gerak pesan partai ganjar pranowo presiden ganjar fokus rakyat
@pengarang_sajak @Karsono12732862 Harus Ganjar kalau indonesia jadi negara maju.,ganjar kalau indonesia jadi negara maju,1,"['ganjar', 'kalau', 'indonesia', 'jadi', 'negara', 'maju']",ganjar indonesia negara maju
@ch_chotimah2 @ekowboy2 @AryaSinulingga @effendigazali  @jokowi @erickthohir @PSSI berjuang agar Indonesia terpilih utk PilDun U-20.  @PDI_Perjuangan &amp  @ganjarpranowo yang merusak kerja-kerja selama 3 thn  utk PilDun U-20.  skrg PDIP &amp  Ganjar mau cari panggung &amp  pencitraan di PilDun U-17.  Tak tahu MALU https,juang indonesia pilih pildun kamu rusak kerja kerja lama tahun pildun kamu sekarang pdip ganjar cari panggung citra pildun kamu tahu malu,2,"['juang', 'indonesia', 'pilih', 'pildun', 'kamu', 'rusak', 'kerja', 'kerja', 'lama', 'tahun', 'pildun', 'kamu', 'sekarang', 'pdip', 'ganjar', 'cari', 'panggung', 'citra', 'pildun', 'kamu', 'tahu', 'malu']",juang indonesia pilih pildun rusak tahun pildun pdip ganjar cari panggung citra pildun malu
@Dennysiregar7 Milih kok Ganjar. Yg ngga2 aja sih,milih ganjar tidak,2,"['milih', 'ganjar', 'tidak']",milih ganjar
"Ganjar Pranowo lawan pungli yg masih mengelilingi Jateng. Dari awal diingatkan utk tdk korupsi. Taglinenya �Mboten korupsi, mboten ngapusi� trus digelorakan. Kejadian sidak dijembatan timbang menjadi bukti,begitu tegasnya Ganjar utk membersihkan Jateng dari tindak�pidana�korupsi. https://t.co/BHsdR2xYzo",ganjar pranowo lawan pungli masih keliling jateng awal ingat korupsi taglinenya korupsi tidak bohong terus gelora jadi sidak jembatan timbang jadi bukti tegas ganjar bersih jateng tindak pidana korupsi,1,"['ganjar', 'pranowo', 'lawan', 'pungli', 'masih', 'keliling', 'jateng', 'awal', 'ingat', 'korupsi', 'taglinenya', 'korupsi', 'tidak', 'bohong', 'terus', 'gelora', 'jadi', 'sidak', 'jembatan', 'timbang', 'jadi', 'bukti', 'tegas', 'ganjar', 'bersih', 'jateng', 'tindak', 'pidana', 'korupsi']",ganjar pranowo lawan pungli keliling jateng korupsi taglinenya korupsi bohong terus gelora sidak jembatan timbang bukti ganjar bersih jateng tindak pidana korupsi
"@RstmBcl @ganjarpranowo Yang mau jadi presiden siapa, isterinya atau ganjar. Isteri sholehah suami bokeper https://t.co/nd13jB14zv",jadi presiden siapa isterinya ganjar isteri sholehah suami bokeper,2,"['jadi', 'presiden', 'siapa', 'isterinya', 'ganjar', 'isteri', 'sholehah', 'suami', 'bokeper']",presiden isterinya ganjar isteri sholehah suami bokeper
"@Dennysiregar7 @kaesangp Ni anak plin plan amat. Ntar pake kaos pilih Prabowo, ntar Ganjar.  Yg beginian pengen jadi leader? Bego aja yg pilih dia.  Norak cuyy",anak plin plan pakai kaos pilih prabowo nanti ganjar begini jadi leader bodoh yang pilih norak cuyy,2,"['anak', 'plin', 'plan', 'pakai', 'kaos', 'pilih', 'prabowo', 'nanti', 'ganjar', 'begini', 'jadi', 'leader', 'bodoh', 'yang', 'pilih', 'norak', 'cuyy']",anak plin plan pakai kaos pilih prabowo ganjar leader bodoh pilih norak cuyy
"Dari 3 bacapres yaitu: Anies, Prabowo &amp  Ganjar, sbnrnya klo kita berpikir jernih, Ganjar adlah paling lemah.  Ganjar paling lemah dr segi manapun, sialnya bagi PDIP tdk ada nama lain yg laku dijual.  Mknya mrk sngt kuatir dgn Anies, dgn Prabowo jg mrk takut. Ini fakta koq!??????",bacapres anies prabowo ganjar benar kalau pikir jernih ganjar paling lemah ganjar paling lemah segi mana sial pdip nama yang laku jual mknya sngt kuatir anies prabowo mereka takut fakta,2,"['bacapres', 'anies', 'prabowo', 'ganjar', 'benar', 'kalau', 'pikir', 'jernih', 'ganjar', 'paling', 'lemah', 'ganjar', 'paling', 'lemah', 'segi', 'mana', 'sial', 'pdip', 'nama', 'yang', 'laku', 'jual', 'mknya', 'sngt', 'kuatir', 'anies', 'prabowo', 'mereka', 'takut', 'fakta']",bacapres anies prabowo ganjar pikir jernih ganjar lemah ganjar lemah segi sial pdip nama jual mknya sngt kuatir anies prabowo takut fakta
Ganjar Pranowo pemimpin yang dekat dengan ulama,ganjar pranowo pimpin dekat ulama,1,"['ganjar', 'pranowo', 'pimpin', 'dekat', 'ulama']",ganjar pranowo pimpin ulama
@KakekHalal Mending prabowo drpada ganjar. Gak ada prestasi nya ganjar . Ak warga jateng,lebihbaik prabowo drpada ganjar prestasi ganjar warga jateng,2,"['lebihbaik', 'prabowo', 'drpada', 'ganjar', 'prestasi', 'ganjar', 'warga', 'jateng']",lebihbaik prabowo drpada ganjar prestasi ganjar warga jateng
Masyarakat nilai Ganjar Pranowo adalah sosok yang bisa dipercaya dalam memimpin negara Indonesia,masyarakat nilai ganjar pranowo sosok bisa percaya pimpin negara indonesia,1,"['masyarakat', 'nilai', 'ganjar', 'pranowo', 'sosok', 'bisa', 'percaya', 'pimpin', 'negara', 'indonesia']",masyarakat nilai ganjar pranowo sosok percaya pimpin negara indonesia
@MartinusButarb1 Kemiskinan jateng aja gak bisa Ganjar selesaikan apalagi dalam wilayah yg  lebih luas yaitu negara. https,miskin jateng bisa ganjar selesai dalam wilayah lebih luas negara,2,"['miskin', 'jateng', 'bisa', 'ganjar', 'selesai', 'dalam', 'wilayah', 'lebih', 'luas', 'negara']",miskin jateng ganjar selesai wilayah luas negara
"Jangan pilih Ganjar Pranowo jadi presiden, nanti seluruh Indonesia malah jadi banjir.",jangan pilih ganjar pranowo jadi presiden seluruh indonesia bahkan jadi banjir,2,"['jangan', 'pilih', 'ganjar', 'pranowo', 'jadi', 'presiden', 'seluruh', 'indonesia', 'bahkan', 'jadi', 'banjir']",pilih ganjar pranowo presiden indonesia banjir
Masyarakat nilai Ganjar Pranowo adalah sosok yang bisa dipercaya dalam memimpin negara Indonesia,masyarakat nilai ganjar pranowo sosok bisa percaya pimpin negara indonesia,1,"['masyarakat', 'nilai', 'ganjar', 'pranowo', 'sosok', 'bisa', 'percaya', 'pimpin', 'negara', 'indonesia']",masyarakat nilai ganjar pranowo sosok percaya pimpin negara indonesia
@Dennysiregar7 Asal jangan Ganjar lah. Bisa babak belur NKRI,asal jangan ganjar babak bur nkri,2,"['asal', 'jangan', 'ganjar', 'babak', 'bur', 'nkri']",ganjar babak bur nkri
"Kira kira prabowo bisa gk ya menerima aduan masyarakat secara langsung lewat medsos?  Bisa bisa yg ngaduin bisa dilempar hengpon, pak ganjar memang top,next presiden NKRI",kira kira prabowo terima adu masyarakat langsung lewat mediasosial ngaduin bisa lempar handphone ganjar memang lanjut presiden nkri,1,"['kira', 'kira', 'prabowo', 'terima', 'adu', 'masyarakat', 'langsung', 'lewat', 'mediasosial', 'ngaduin', 'bisa', 'lempar', 'handphone', 'ganjar', 'memang', 'lanjut', 'presiden', 'nkri']",prabowo terima adu masyarakat mediasosial ngaduin lempar handphone ganjar lanjut presiden nkri
@Yuliadi_Mr @ganjarpranowo Ha... Ha... Ha... Caranya gimana bung.  Tentu kita bersama rakyat pilih ganjar agar negeri ini lebih maju di segala bidang. Meneruskan dan memperbaiki apa yang sudah di rancang jokowi.  Semoga kedepan jangan ada kadrun berkuasa,tertawa tertawa tertawa cara bagaimana bung kita sama rakyat pilih ganjar negeri lebih maju segala bidang terus baik sudah rancang jokowi moga depan jangan kadrun kuasa,1,"['tertawa', 'tertawa', 'tertawa', 'cara', 'bagaimana', 'bung', 'kita', 'sama', 'rakyat', 'pilih', 'ganjar', 'negeri', 'lebih', 'maju', 'segala', 'bidang', 'terus', 'baik', 'sudah', 'rancang', 'jokowi', 'moga', 'depan', 'jangan', 'kadrun', 'kuasa']",tertawa tertawa tertawa rakyat pilih ganjar negeri maju bidang terus baik rancang jokowi moga kadrun kuasa
"@ganjarpranowo Banyak banget pak Ganjar, coba bapak sidak investigasi di kabupaten lain di Pantura",banyak banget ganjar coba bapak sidak investigasi kabupaten pantura,0,"['banyak', 'banget', 'ganjar', 'coba', 'bapak', 'sidak', 'investigasi', 'kabupaten', 'pantura']",banget ganjar coba sidak investigasi kabupaten pantura
@DRadjikin @gus_dibyo @ganjarpranowo @prabowo @aniesbaswedan Betul ! Liat Ganjar di debat gub Jateng mantul banget.,betul lihat ganjar debat jateng mantul banget,1,"['betul', 'lihat', 'ganjar', 'debat', 'jateng', 'mantul', 'banget']",ganjar debat jateng mantul banget
"@ruhutsitompul Makin lama makin dongo aja lu Poltak ....., apa prestasi Ganjar .... ?? ??????????",makin lama makin dongo kamu poltak prestasi ganjar,2,"['makin', 'lama', 'makin', 'dongo', 'kamu', 'poltak', 'prestasi', 'ganjar']",dongo poltak prestasi ganjar
Bersama Jokowi Kita selamatkan NKRI.. 2024 biar GANJAR-MAHFUD aja maka selamatlah NKRI.??????. https,sama jokowi selamat nkri ganjar mahfud maka selamat nkri,1,"['sama', 'jokowi', 'selamat', 'nkri', 'ganjar', 'mahfud', 'maka', 'selamat', 'nkri']",jokowi selamat nkri ganjar mahfud selamat nkri
@Ghurem2 @Verraagustian_ Bisa jadi panutan.sudah terbuktikan.monggooo dulur pilih pak Ganjar.,jadi panutan bukti monggooo dulur pilih ganjar,1,"['jadi', 'panutan', 'bukti', 'monggooo', 'dulur', 'pilih', 'ganjar']",panutan bukti monggooo dulur pilih ganjar
"@ganjarpranowo Maaf Mas Ganjar,Ketika ngobrol dgn siswa di Rembang lusa lalu,"".. maksudnya piye ya? Lusa itu esok setelah besok.. maksudnya kemarin lalu kah??..""",maaf ganjar ngobrol siswa rembang lusa lalu maksud bagaimana lusa esok besok maksud kemarin lalu,0,"['maaf', 'ganjar', 'ngobrol', 'siswa', 'rembang', 'lusa', 'lalu', 'maksud', 'bagaimana', 'lusa', 'esok', 'besok', 'maksud', 'kemarin', 'lalu']",maaf ganjar ngobrol siswa rembang lusa lusa esok besok kemarin
Ganjar Pranowo for Presiden 2024,ganjar pranowo presiden,1,"['ganjar', 'pranowo', 'presiden']",ganjar pranowo presiden
@ch_chotimah2 BIJIMANA PUN GANJAR YG PALING JUJUR.. DIA MENGAKUI BAHWA DIA PENYUKA BOKEP..??????,bijimana ganjar paling jujur aku suka porno,2,"['bijimana', 'ganjar', 'paling', 'jujur', 'aku', 'suka', 'porno']",bijimana ganjar jujur suka porno
"@ganjarpranowo KepSek nya jgn hanya di nonaktifkan pak Ganjar, diberhentikan dan dihukum sesuai dgn UU sebagai efek jera,supaya tdk terulang lagi di kemudian hari�!! ????  #tetappilihGanjarPranowo ????????????????????????????????????",kepalasekolah jangan nonaktif ganjar henti hukum sesuai bagai efek jera tidak ulang kemudian hari,0,"['kepalasekolah', 'jangan', 'nonaktif', 'ganjar', 'henti', 'hukum', 'sesuai', 'bagai', 'efek', 'jera', 'tidak', 'ulang', 'kemudian', 'hari']",kepalasekolah nonaktif ganjar henti hukum sesuai efek jera ulang
Ya benar.  Ganjar dan Ganjarist anti Islam. Di belakang Ganjar berdiri geng Islamophobia,benar ganjar ganjarist anti islam belakang ganjar diri geng islamophobia,2,"['benar', 'ganjar', 'ganjarist', 'anti', 'islam', 'belakang', 'ganjar', 'diri', 'geng', 'islamophobia']",ganjar ganjarist anti islam ganjar geng islamophobia
@Ganjaran_app @kaesangp @ganjarpranowo Mari kita sama sama dukung pak Ganjar Pranowo,kita sama sama dukung ganjar pranowo,1,"['kita', 'sama', 'sama', 'dukung', 'ganjar', 'pranowo']",dukung ganjar pranowo
@Ganjaran_app @ganjarpranowo Yakin pak Ganjar bisa membuat Indonesia maju,yakin ganjar buat indonesia maju,1,"['yakin', 'ganjar', 'buat', 'indonesia', 'maju']",ganjar indonesia maju
Ganjar Pranowo adalah jawaban rakyat selama ini Semoga bisa amanah dalam memimpin bangsa Indonesia,ganjar pranowo jawab rakyat lama moga amanah pimpin bangsa indonesia,1,"['ganjar', 'pranowo', 'jawab', 'rakyat', 'lama', 'moga', 'amanah', 'pimpin', 'bangsa', 'indonesia']",ganjar pranowo rakyat moga amanah pimpin bangsa indonesia
@Ganjaran_app @ganjarpranowo Pak Ganjar selalu ramah dengan siapapun ??,ganjar selalu ramah siapa,1,"['ganjar', 'selalu', 'ramah', 'siapa']",ganjar ramah
@Ganjaran_app @kaesangp @ganjarpranowo Wah udh pertanda nih kaesang bakal dukung pak Ganjar ??,udah tanda kaesang bakal dukung ganjar,1,"['udah', 'tanda', 'kaesang', 'bakal', 'dukung', 'ganjar']",udah tanda kaesang dukung ganjar
@Ganjaran_app @ganjarpranowo Pak Ganjar pemimpin yang cerdas,ganjar pimpin cerdas,1,"['ganjar', 'pimpin', 'cerdas']",ganjar pimpin cerdas
@Ganjaran_app @ganjarpranowo Pak Ganjar selalu dekat dengan rakyatnya ??,ganjar selalu dekat rakyat,1,"['ganjar', 'selalu', 'dekat', 'rakyat']",ganjar rakyat
"Kan dia kesana sebagai menteri, ganjar sebagai gubernur. Etikanya dimana dah ?. Emang masih ada ? Hahaha",kesana menteri ganjar gubernur etika sudah memang hahaha,1,"['kesana', 'menteri', 'ganjar', 'gubernur', 'etika', 'sudah', 'memang', 'hahaha']",kesana menteri ganjar gubernur etika
@BudiAri47581956 @hc_poirot 1. Ganjar Prabowo 2. Prabowo Ganjar,ganjar prabowo prabowo ganjar,0,"['ganjar', 'prabowo', 'prabowo', 'ganjar']",ganjar prabowo prabowo ganjar
@Ganjaran_app @kaesangp @ganjarpranowo Wah kaesang dukung pak Ganjar nih,kaesang dukung ganjar,1,"['kaesang', 'dukung', 'ganjar']",kaesang dukung ganjar
@Ganjaran_app @ganjarpranowo Pak Ganjar harapan ekonomi Indonesia ??,ganjar harap ekonomi indonesia,1,"['ganjar', 'harap', 'ekonomi', 'indonesia']",ganjar harap ekonomi indonesia
@Ganjaran_app @ganjarpranowo Pak Ganjar selalu dekat dengan masyarakat ??,ganjar selalu dekat masyarakat,1,"['ganjar', 'selalu', 'dekat', 'masyarakat']",ganjar masyarakat
@Ganjaran_app @kaesangp @ganjarpranowo Beraatu mendukung pak Ganjar Pranowo,beraatu dukung ganjar pranowo,1,"['beraatu', 'dukung', 'ganjar', 'pranowo']",beraatu dukung ganjar pranowo
@Ganjaran_app @ganjarpranowo Yakin pak Ganjar bisa memajukan ekonomi Indonesia,yakin ganjar maju ekonomi indonesia,1,"['yakin', 'ganjar', 'maju', 'ekonomi', 'indonesia']",ganjar maju ekonomi indonesia
@Ganjaran_app @ganjarpranowo Pak Ganjar pemimpin sangat dekat dengan masyarakat,ganjar pimpin sangat dekat masyarakat,1,"['ganjar', 'pimpin', 'sangat', 'dekat', 'masyarakat']",ganjar pimpin masyarakat
@Gus_Raharjo @kaesangp @ganjarpranowo Nah gitu dong @kaesangp. Gaspol buat pak Ganjar,gitu dong gaspol buat ganjar,1,"['gitu', 'dong', 'gaspol', 'buat', 'ganjar']",gitu gaspol ganjar
Ganjar Pranowo adalah jawaban rakyat selama ini Semoga bisa amanah dalam memimpin bangsa Indonesia,ganjar pranowo jawab rakyat lama moga amanah pimpin bangsa indonesia,1,"['ganjar', 'pranowo', 'jawab', 'rakyat', 'lama', 'moga', 'amanah', 'pimpin', 'bangsa', 'indonesia']",ganjar pranowo rakyat moga amanah pimpin bangsa indonesia
Ganjar Pranowo adalah jawaban rakyat selama ini Semoga bisa amanah dalam memimpin bangsa Indonesia,ganjar pranowo jawab rakyat lama moga amanah pimpin bangsa indonesia,1,"['ganjar', 'pranowo', 'jawab', 'rakyat', 'lama', 'moga', 'amanah', 'pimpin', 'bangsa', 'indonesia']",ganjar pranowo rakyat moga amanah pimpin bangsa indonesia
"Akibat pungli berkedok infaq, Ganjar rapatkan barisannya untuk tindaklanjuti oknum yg memberlakukan pungli. Ganjar tidak segan-segan pecat kepala sekolah, yang berani manfaatkan jabatannya untuk mencurangi hak rakyatnya.",akibat pungli kedok infaq ganjar rapat baris tindaklanjuti oknum laku pungli ganjar segan segan pecat kepala sekolah berani manfaat jabat curang rakyat,1,"['akibat', 'pungli', 'kedok', 'infaq', 'ganjar', 'rapat', 'baris', 'tindaklanjuti', 'oknum', 'laku', 'pungli', 'ganjar', 'segan', 'segan', 'pecat', 'kepala', 'sekolah', 'berani', 'manfaat', 'jabat', 'curang', 'rakyat']",akibat pungli kedok infaq ganjar rapat baris tindaklanjuti oknum pungli ganjar segan segan pecat kepala sekolah berani manfaat jabat curang rakyat
@midris_sofyan @ch_chotimah2 Pendukung ganjar kalo kaga goblok ya gila Nih contoh akun nya https,dukung ganjar tidak bodoh gila contoh akun,2,"['dukung', 'ganjar', 'tidak', 'bodoh', 'gila', 'contoh', 'akun']",dukung ganjar bodoh gila contoh akun
Mantap pak Ganjar,mantap ganjar,1,"['mantap', 'ganjar']",mantap ganjar
"Kali ini Ganjar menyalakan lilinnya utk menginap di rumah warga di Desa Polokarto. Ngopi bareng, berdialog bersama, serap aspirasi masyarakat dilakukan Ganjar utk mengetahui kebutuhan mereka. Menginap di rumah warga ini bukan sekali-dua kali dilakukan Ganjar, tapi sudah sering.",kali ganjar nyala lilin inap rumah warga desa polokarto ngopi bareng dialog sama serap aspirasi masyarakat laku ganjar tahu butuh inap rumah warga bukan sekali kali laku ganjar sudah sering,0,"['kali', 'ganjar', 'nyala', 'lilin', 'inap', 'rumah', 'warga', 'desa', 'polokarto', 'ngopi', 'bareng', 'dialog', 'sama', 'serap', 'aspirasi', 'masyarakat', 'laku', 'ganjar', 'tahu', 'butuh', 'inap', 'rumah', 'warga', 'bukan', 'sekali', 'kali', 'laku', 'ganjar', 'sudah', 'sering']",ganjar nyala lilin inap rumah warga desa polokarto ngopi bareng dialog serap aspirasi masyarakat ganjar butuh inap rumah warga ganjar
Hasil Ganjar menjabat gub di Jateng kemiskinan paling tinggi.. jika jadi presiden kemiskinan Jateng akan tukarkan ke seluruh Indonesia.. pornografi di tingkatkan,hasil ganjar jabat jateng miskin paling tinggi jadi presiden miskin jateng tukar seluruh indonesia pornografi tingkat,2,"['hasil', 'ganjar', 'jabat', 'jateng', 'miskin', 'paling', 'tinggi', 'jadi', 'presiden', 'miskin', 'jateng', 'tukar', 'seluruh', 'indonesia', 'pornografi', 'tingkat']",hasil ganjar jabat jateng miskin tinggi presiden miskin jateng tukar indonesia pornografi tingkat
"Satuan Polisi Pamong Praja ( Satpol PP ) Rangkasbitung Kabupaten Lebak, Menertibkan Baliho &amp  Spanduk Ganjar Pranowo Didepan Kantor Bupati. https://t.co/MdppyTnqew",satu polisi pamong praja satpol pulangpergi rangkasbitung kabupaten lebak tertib baliho spanduk ganjar pranowo depan kantor bupati,0,"['satu', 'polisi', 'pamong', 'praja', 'satpol', 'pulangpergi', 'rangkasbitung', 'kabupaten', 'lebak', 'tertib', 'baliho', 'spanduk', 'ganjar', 'pranowo', 'depan', 'kantor', 'bupati']",polisi pamong praja satpol pulangpergi rangkasbitung kabupaten lebak tertib baliho spanduk ganjar pranowo kantor bupati
@CNNIndonesia ?? boro boro memajukan ekonomi negara.... wong Ganjar Sendiri Akui Gagal jadi Gubernur Efek Kemiskinan Jateng. https,jangan jangan maju ekonomi negara wong ganjar sendiri aku gagal jadi gubernur efek miskin jateng,1,"['jangan', 'jangan', 'maju', 'ekonomi', 'negara', 'wong', 'ganjar', 'sendiri', 'aku', 'gagal', 'jadi', 'gubernur', 'efek', 'miskin', 'jateng']",maju ekonomi negara ganjar gagal gubernur efek miskin jateng
Anies The Winner Karena Faktor Track Record Prabowo Dan Ganjar Buruk. https,anies winner faktor track record prabowo ganjar buruk,2,"['anies', 'winner', 'faktor', 'track', 'record', 'prabowo', 'ganjar', 'buruk']",anies winner faktor track record prabowo ganjar buruk
"@msaid_didu @aniesbaswedan Mantap tuh pak didu. Tapi, 2024 presidennya ya pak ganjar lah??????",mantap didu presiden ganjar,1,"['mantap', 'didu', 'presiden', 'ganjar']",mantap didu presiden ganjar
Ganjar - Sandi dong. https,ganjar sandi dong,0,"['ganjar', 'sandi', 'dong']",ganjar sandi
@HelmiFelis_ @tvOneNews saya warga jateng tapi ga pro ganjar. Sayapun pro Pak Anis sama sperti kau. Tapi Jangan bawa2 warga sini. Mentang2 ganjar di jateng kau bawa warga sini lgbt. bapak kau itu lgbt.,warga jateng tidak profesional ganjar saya profesional anis sama sperti kamu jangan bawa warga sini mentang ganjar jateng kamu bawa warga sini lgbt bapak kamu lgbt,2,"['warga', 'jateng', 'tidak', 'profesional', 'ganjar', 'saya', 'profesional', 'anis', 'sama', 'sperti', 'kamu', 'jangan', 'bawa', 'warga', 'sini', 'mentang', 'ganjar', 'jateng', 'kamu', 'bawa', 'warga', 'sini', 'lgbt', 'bapak', 'kamu', 'lgbt']",warga jateng profesional ganjar profesional anis sperti bawa warga mentang ganjar jateng bawa warga lgbt lgbt
@merapi111 Makasih yah sudah share foto pak ganjar... ??,terimakasih share foto ganjar,0,"['terimakasih', 'share', 'foto', 'ganjar']",terimakasih share foto ganjar
