full_text,text_clean,label
"@KompasTV Kalau yg survei   LSI, juaranya Prabowo     Kalau yg survei SMRC, charta politika juaranya Ganjar",kalau survei juara prabowo kalau survei smrc charta politika juara ganjar,0
@rissech1 @ruhutsitompul love ganjar..??????,cinta ganjar,1
Terus Maju Bersama Ganjar https,terus maju sama ganjar,1
"Ada sumber dana yang digunakan dari kabupaten, ketika kabupaten kurang maka kita bantu dua tahap dari pemprov, sehingga bantuan dari pemprov betul-betul membantu untuk merapikan pasar ini,"" ujar Ganjar.  https://t.co/l2Z1tnxMTu""",sumber dana guna kabupaten kabupaten kurang kita bantu tahap pemprov bantu pemprov betul betul bantu rapi pasar ujar ganjar,0
@ganjarpranowo @ESDMJateng Biar dihajar sampai modyar kami se kecamatan ttp memilih p.Ganjar ! Masak harus memilih non Pribumi yg tkg ngibul ?,hajar modyar camat tetap pilih ganjar masak pilih pribumi tukang bohong,1
Lanjutkan Indonesia Maju bersama Ganjar Pranowo #GanjarCapres #ganjarpranowo #jokowi #pemilu #GanjarCapres #GanjarCapresPDIP #GanjarCapres2024 #GanjarCapres #IndonesiaMaju https,lanjut indonesia maju sama ganjar pranowo,1
@wantahgdn__ @ganjarpranowo @GanjarNusantara Pemilih yg waras pasti milih Ganjar.,pilih waras milih ganjar,1
@hartoyo77778827 @pengarang_sajak Memang Ganjar mampu? Wong yg urus Jateng aja gak mampu,memang ganjar mampu wong urus jateng mampu,1
"Ganjar Adalah sosok penerus pembangunan Jokowi, Ganjar Presiden 2024! #GanjarCapres #ganjarpranowo #jokowi #pemilu #GanjarCapres #GanjarCapresPDIP #GanjarCapres2024 #GanjarCapres #IndonesiaMaju https://t.co/58qFi9jN1y",ganjar sosok terus bangun jokowi ganjar presiden,1
Ganjar Pranowo Pemimpin Terbaik GanjarCapres,ganjar pranowo pimpin baik ganjarcapres,1
Olahraga bersama Ganjar Pranowo #GanjarCapres https,olahraga sama ganjar pranowo,0
Ganjar menang rakyat senang https,ganjar menang rakyat senang,1
Hidup sehat bersama Ganjar Pranowo #GanjarCapres https,hidup sehat sama ganjar pranowo,1
Ganjar Pranowo Pemimpin Terbaik GanjarCapres,ganjar pranowo pimpin baik ganjarcapres,1
"Ganjar mengatakan, sejak masa kepemimpinannya pada 2013 sampai sekarang, pihaknya telah menggelontorkan bantuan keuangan provinsi ke desa lebih dari Rp8 triliun. Pada 2023 ini saja, tercatat sekitar Rp1,7 triliun.",ganjar kata sejak masa pimpin sampai sekarang pihak gelontor bantu uang provinsi desa lebih triliun saja catat triliun,0
"Desa desa di Jateng terus maju karena Ganjar Pranowo.  Sekitar 15 ribu kepala desa dan perangkatnya, mengikuti Sarasehan Kepala Desa se-Provinsi Jawa Tengah. Ganjar Pranowo mengajak mereka untuk berlari cepat menangani kemiskinan.  Arhan Tidur  Jorok Turu Jam 3 https://t.co/EcGzHTaNiU",desa desa jateng terus maju ganjar pranowo ribu kepala desa perangkat ikut sarasehan kepala desa provinsi jawa tengah ganjar pranowo ajak untuk lari cepat tangan miskin arhan tidur jorok turu,1
Ganjar Pranowo Pemimpin Terbaik GanjarCapres,ganjar pranowo pimpin baik ganjarcapres,1
"Berarti pungutan"" itu bkn karena kerakusan, tapi karena kebutuhan memperbaiki sekolah yang tdk dipenuhi oleh Pak Ganjar""",arti pungut bukan rakus karena butuh baik sekolah tidak penuh ganjar,2
"Tidak ada gunanya membenarkan yg salah Rakyat tdk bodoh rekam jejak digital tdk bisa dihapus , masih tetap Ganjar yg terbaik",guna benar salah rakyat bodoh rekam jejak digital bisa hapus tetap ganjar baik,1
"Cari capres yg berani spt pesan pakde? Ya ini udah didepan mata, go Ganjar!",cari capres berani pesan pakde depan mata ganjar,1
Ganjar Pranowo pemimpin yang dekat dengan para ulama,ganjar pranowo pimpin dekat para ulama,1
"@KakekHalal Anda halu.., ap bukti nya pak harto koruptor terbesar abad20.., jaman mikidi koruptor merajalela dmn mn. Jaman pak harto hidup ngga susah sprt skrng... Ganjar hnya titipan oligarki....",halu bukti harto koruptor besar abad jaman mikidi koruptor rajalela jaman harto hidup susah sekarang ganjar titip oligarki,2
Dari 3 bacapres yaitu Anies Prabowo amp Ganjar sbnrnya klo kita berpikir jernih Ganjar adlah paling lemah Ganjar paling lemah dr segi manapun sialnya bagi PDIP tdk ada nama lain yg laku dijual Mknya mrk sngt kuatir dgn Anies dgn Prabowo jg mrk takut Ini fakta koq,bacapres anies prabowo ganjar benar kalau pikir jernih ganjar paling lemah ganjar paling lemah segi mana sial pdip nama yang laku jual mknya sngt kuatir anies prabowo mereka takut fakta,2
Dukung Pak Ganjar Pranowo,dukung ganjar pranowo,1
gak masalah km dan gerombolan km benci pd prabowo yg penting kan @jokowi dan keluarganya pada sayang sm prabowo. pengikut jokowi ikut2an sayang sm Doi sehingga elektabilitas doi menyalib ganjar  hihihihi....hepi yuuuk https,masalah kilometer gerombol kilometer benci prabowo penting keluarga sayang sama prabowo ikut jokowi ikut sayang sama elektabilitas salib ganjar hihihihi hepi yuuuk,2
Dukung Pak Ganjar Pranowo,dukung ganjar pranowo,1
"Capres Pilihan Pelaku Pasar Modal, Ganjar Unggul Sementara https://t.co/4PfsjPDxvi",capres pilih laku pasar modal ganjar unggul,1
"Bila pak @prabowo duet dengan puan, ini baru luar biasa  GANJAR PRANOWO DIPASTIKAN TAK BERKUTIK !!",bila duet puan baru luar biasa ganjar pranowo pasti kutik,2
Terus maju bersama Ganjar Pranowo #GanjarCapres https,terus maju sama ganjar pranowo,1
Presiden Jokowi dukung Ganjar Pranowo menjadi Capres 2024 #GanjarCapres https,presiden jokowi dukung ganjar pranowo jadi capres,1
@NormanB99623558 @Dennysiregar7 @kaesangp @gibran_tweet @bobbynasution_ @BANGSAygSUJUD @bengkeldodo @Chaves1305 @prabowo Tetap Ganjar Lho.,tetap ganjar,1
Kemiripan Ganjar Pranowo dengan Presiden Jokowi #GanjarCapres https,mirip ganjar pranowo presiden jokowi,1
"@ganjarpranowo Pemimpin yang bertanggung jawab atas laporan warga, mantap pa ganjar",pimpin tanggung jawab atas lapor warga mantap ganjar,1
@Miduk17 Sory yah. Ganjar kartu mati.,maaf ganjar kartu mati,2
@Kamalud21736508 Klu urusan ngibul dan peluk2 bini orang ganjar kalah drun.....,urus bohong peluk bini orang ganjar kalah kadrun,2
novasi Ganjar Pranowo memang the best,novasi ganjar pranowo memang best,1
Ganjar Pranowo menghadiri peringatan Hari Koperasi ke-76 https,ganjar pranowo hadir ingat hari koperasi,0
"@hc_poirot Karena tahu Ganjar akan kalah, analisanya suara Prabowo cukup tinggi... sementara pendukungnya cenderung sibuk menyerang membabi buta klaster Prabowo &amp  Anies, ketika pilpres harus dua putaran...misal Prabowo - Ganjar maka selesailah, karenajelas suara Anies bakal lari kemana",tahu ganjar kalah analisanya suara prabowo cukup tinggi dukung cenderung sibuk serang babi buta klaster prabowo anies pilpres putar misal prabowo ganjar selesai karenajelas suara anies bakal lari,2
@Tan_Mar3M mungkin yg dia maksud ,mungkin maksud,0
"@Sigiwarmada @STUDSGUY @72Gar7 @Sofiankawar22 @Restty_cayah @gibran_tweet @Kaesang @KejaksaanRI @AniesGarisLucu @AsliLanang2 @dhab_hunter Dikira kita gk tahu, siapa partai yg berani beli suara rakyat sampai 500 rb. ????????. Partai banteng BONG. Klu yg murni pendukung Ganjar itu hanya melihat sosok Ganjar doang, yg lihat siapa dibelakang Ganjar, itu namanya GOBLOK.",kira tahu siapa partai berani beli suara rakyat ribu partai banteng bong murni dukung ganjar lihat sosok ganjar doang lihat siapa belakang ganjar nama bodoh,2
"sudah sy amati di chanel2 u tube pendukung ganjar, banyak yg asal bicara dan mengabaikan fakta. contoh chanel @rinnybudoyo hanya sedikit yg bicara berdasar fakta, semua berdasar asumsi di lingkaran pendukung ganjar. @SETYAKI22965702  @adearmando61 @Adiprayitno_20",saya amat chanel kamu tube dukung ganjar banyak asal bicara abai fakta contoh chanel sedikit bicara dasar fakta semua dasar asumsi lingkar dukung ganjar,2
Seluruh program Jokowi harus kita kawal dan lanjutkan Ganjar Pranowo,seluruh program jokowi kita kawal lanjut ganjar pranowo,1
Tidak mungkin Jokowi mendukung siapapun selain mendukung Ganjar Pranowo. Sama2 kader PDI P yg dicalonkan ibu Megawati,mungkin jokowi dukung siapa dukung ganjar pranowo sama kader calon megawati,1
Seluruh program Jokowi harus kita kawal dan lanjutkan Ganjar Pranowo,seluruh program jokowi kita kawal lanjut ganjar pranowo,1
"@ganjarpranowo . Suara wong cilik , Bapak Ganjar bisa jadi Presiden asal wakilnya harus bapak Ridwan Kamil untuk mendongkrak elektabilitas di atas bapak Prabowo, insyaallah p Ganjar dan p Ridwan Kamil terpilih memimpin NKRI 2024-2029 Gusti Allah paring berkah amin",suara wong cilik bapak ganjar jadi presiden asal wakil bapak ridwan kamil dongkrak elektabilitas atas bapak prabowo insyaallah ganjar ridwan kamil pilih pimpin nkri gusti allah paring berkah amin,1
"Agar sehat jangan berhenti berolahraga. Agar negara kita lebih maju dan makmur, jangan berhenti memberitakan KEGIATAN dan PRESTASI PAK GANJAR sampai kita MENANG.  SALAM OLAHRAGA.  ???????? 1 https://t.co/s8tEV70JUA",sehat jangan henti olahraga negara lebih maju makmur jangan henti berita giat prestasi ganjar kita menang salam olahraga,1
@Bambangmulyonoo Ganjar kalah pamor bobng bong bong bong ??????,ganjar kalah pamor bobng bong bong bong,2
Ganjar ,ganjar,0
"@tempodotco Gak salah sih, tapi kalau sehari-harinya suka menghujat orang ya namanya munafik. Mau nonton ya nonton aja gak perlu sok suci ngatain orang lain. Pak Ganjar gak pernah berlagak sok suci gitu kan? ??",salah kalau hari hari suka hujat orang nama munafik nonton nonton perlu suci ngatain orang ganjar pernah lagak suci gitu,2
@Pieter_Sun01 @aniesbaswedan Pas ini buat dikirim ke ganjar,buat kirim ganjar,0
Minum kopi bareng atau ngopi bareng bisa menjadi momen untuk berdiskusi serta melahirkan banyak gagasan. Ngopi bareng juga dilakukan Gubernur Jawa Tengah Ganjar Pranowo untuk berdialog langsung dengan masyarakat.   Seperti yang dilakukan oleh pak @ganjarpranowo  saat ngopi bareng� https,minum kopi bareng ngopi bareng jadi momen diskus lahir banyak gagas ngopi bareng laku gubernur jawa tengah ganjar pranowo dialog langsung masyarakat yang laku saat ngopi bareng,0
"@ganjarpranowo @ESDMJateng Enak banget yak punya gubernur kek pak ganjar, baru laporan langsung dibenahi dan ditindak lanjuti, apalagi nanti beliau jadi presiden bisa bisa makmur ini Indonesia",enak banget punya gubernur kayak ganjar baru lapor langsung benah tindak lanjut nanti beliau jadi presiden bisa makmur indonesia,1
Ganjar Pranowo pemimpin yang dekat dengan para ulama,ganjar pranowo pimpin dekat para ulama,1
"@wantahgdn__ @ganjarpranowo Memang Pungli/korupsi adalah musuh bersama Yg Hrs dibasmi, itu juga Yg dilakukan pak Ganjar Pranowo secara tegas tak mentolerir tindakan Pungli/korupsi, hal ini patut diapresiasi",memang pungli korupsi musuh sama harus basmi yang laku ganjar pranowo tegas tolerir tindak pungli korupsi patut apresiasi,1
"@Dennysiregar7 Bagi PDIP bergabungnya Demokrat itu sangat strategis. Ini antisipasi jika head to head Ganjar vs Prabowo agar suara pendukung Anies terpecah, tdk semua ke Prabowo. Taktik brilian.",pdip gabung demokrat sangat strategis antisipasi head tryout head ganjar prabowo suara dukung anies pecah semua prabowo taktik brilian,0
"@ganjarpranowo Aneh liat kelakuan para fanatik pilpres Sebenernya konten aksi pak ganjar ini bagus Tapi karena motif dukung dan serang terhadap capres jagoanya, jadi pada aneh2 komen-nya wwkkww",aneh lihat laku fanatik pilpres benar konten aksi ganjar bagus karena motif dukung serang capres jagoanya jadi aneh komen wwkkww,1
Ganjar Pranowo pemimpin yang dekat dengan ulama,ganjar pranowo pimpin dekat ulama,1
Ganjar Pranowo pemimpin yang dekat dengan ulama,ganjar pranowo pimpin dekat ulama,1
Ganjar Pranowo pemimpin yang dekat dengan ulama,ganjar pranowo pimpin dekat ulama,1
@ruhutsitompul gak mungkin  selain ganjar bicara seperti ini kan......  dibelakangnya orang2 beragama secara ugal ugalan,mungkin ganjar bicara belakang orang agama ugal ugalan,2
@CNNIndonesia Mantap dibriefing buat kompak endorse ganjar. What a gold standard of democracy,mantap dibriefing buat kompak endorse ganjar menjadiseseorang gold standard democracy,1
"Upaya Gubernur Jawa Tengah Ganjar Pranowo terjun ke lapangan untuk memastikan penerapan protokol kesehatan pada restoran, rumah makan dan warung2 sangat diapresiasi  Kementerian Kesehatan, menobatkan @ganjarpranowo sebagai Gubernur terbaik program penyehatan pangan nasional https://t.co/bQRTSfqX8q",upaya gubernur jawa tengah ganjar pranowo terjun lapang pasti terap protokol sehat restoran rumah makan warung sangat apresiasi menteri sehat nobat gubernur baik program sehat pangan nasional,1
"sy lebih cocok untuk mendukung mas ganjar"" ?? https://t.co/ZxVN7TOy0l""",lebih cocok dukung ganjar,1
@Dennysiregar7 Lho jd buzzer ganjar pantesan lho mendewakan ganjar krn lho dpt cuan dari ganjar. Tp klu Prabowo lapor kepada atasan itu berarti dia respek kpd yg memberi tugas dan tanggungjawab tdk spt ganjar blm jd Presiden sdh ngomentarin daerah yg bukan menjadi tanggungjawabnya memalukan,jadi buzzer ganjar pantesan dewa ganjar dapat cuan ganjar prabowo lapor atas arti respek beri tugas tanggungjawab seperti ganjar jadi presiden ngomentarin daerah yang bukan jadi tanggungjawabnya malu,2
"@ekowboy2 Ati2 kalo giring opini bro. Niat mau jatohin lawan eh malah secara ga lngsung naikin pamor lawan.  Kalo emng U-20 ga jadi di Indonesia karna penolakan Pak Ganjar, berarti suara beliau sangat kuat di Mata Dunia, dan itulah Seharusnya sebuah pemimpin Bangsa ????",giring opini saudaralaki-laki niat jatohin lawan bahkan lngsung naikin pamor lawan memang kamu tidak jadi indonesia tolak ganjar arti suara beliau sangat kuat mata dunia harus buah pimpin bangsa,1
"@iqbalas37165711 @AryaSom34444331 @GarisGiras @ganjarpranowo Oh, begok juga kamu ya.. Jadi seolah2 ganjar spt Tuhan gituh...???  Hahahaha",begok kamu jadi ganjar tuhan gituh hahahaha,2
@Dennysiregar7 @kaesangp Internal pdip juga gak full gaspol ke ganjar masalahnya termasuk puan team,internal pdip full gaspol ganjar masalah masuk puan team,1
"Biarkan kubu Mak dan kubu boneka saling cakar2an, jgn dipisah !!!!  Dua kubu yg paling merusak bangsa ini !!  2024 jgn pilih Ganjar Pranowo, boneka PDIP dan oligarkhi  Ingat !!! Ganjar itu prototipe Jokowi !! https://t.co/MUu0el126D",biar kubu kubu boneka saling cakar jangan pisah kubu paling rusak bangsa jangan pilih ganjar pranowo boneka pdip oligarkhi ingat ganjar prototipe jokowi,2
@abu_waras Harusnya buat kalian pendukung pak Anies senang dong ??? Itu artinya menurut kalian pak Ganjar akan kalah. Tapi itu kan cuma keinginan kalian ??? Faktanya ? #2019gantipresiden ? Wk wk wk,harus buat kalian dukung anies senang arti kalian ganjar kalah cuma ingin kalian fakta,2
"@herricahyadi Pdhal ane yakin anies itu msh NU.... Cuma dia nih gak coba cari tahu background org2 itu....  Prabs jelas bkn NU, walau ada jaket banser... Ganjar, mgkn NU....",padahal yakin anies cuma coba cari tahu background orang prabs jelas bukan jaket banser ganjar mungkin,0
Ganjar Pranowo adalah jawaban rakyat selama ini Semoga bisa amanah dalam memimpin bangsa Indonesia,ganjar pranowo jawab rakyat lama moga amanah pimpin bangsa indonesia,1
"@magabathanga04 @Gus_Raharjo Nyatanya Jokowi sebagai Petugas Partai dari PDIP bagus bagus aja, karena Partai Memberikan Ruang Kepadanya Bergerak meski pasti ada lah pesanan2 dari Partai Tersebut.  Ganjar Pranowo pun akan demikian, karena setelah jadi  Presiden maka Ganjar akan fokus  bekerja bagi Rakyat",nyata jokowi tugas partai pdip bagus bagus partai beri ruang kepada gerak meski pesan partai sebut ganjar pranowo demikian karena telah jadi presiden ganjar fokus kerja rakyat,1
@pengarang_sajak @Karsono12732862 Harus Ganjar kalau indonesia jadi negara maju.,ganjar kalau indonesia jadi negara maju,1
@ch_chotimah2 @ekowboy2 @AryaSinulingga @effendigazali  @jokowi @erickthohir @PSSI berjuang agar Indonesia terpilih utk PilDun U-20.  @PDI_Perjuangan &amp  @ganjarpranowo yang merusak kerja-kerja selama 3 thn  utk PilDun U-20.  skrg PDIP &amp  Ganjar mau cari panggung &amp  pencitraan di PilDun U-17.  Tak tahu MALU https,juang indonesia pilih pildun kamu rusak kerja kerja lama tahun pildun kamu sekarang pdip ganjar cari panggung citra pildun kamu tahu malu,2
@Dennysiregar7 Milih kok Ganjar. Yg ngga2 aja sih,milih ganjar tidak,2
"Ganjar Pranowo lawan pungli yg masih mengelilingi Jateng. Dari awal diingatkan utk tdk korupsi. Taglinenya �Mboten korupsi, mboten ngapusi� trus digelorakan. Kejadian sidak dijembatan timbang menjadi bukti,begitu tegasnya Ganjar utk membersihkan Jateng dari tindak�pidana�korupsi. https://t.co/BHsdR2xYzo",ganjar pranowo lawan pungli masih keliling jateng awal ingat korupsi taglinenya korupsi tidak bohong terus gelora jadi sidak jembatan timbang jadi bukti tegas ganjar bersih jateng tindak pidana korupsi,1
"@RstmBcl @ganjarpranowo Yang mau jadi presiden siapa, isterinya atau ganjar. Isteri sholehah suami bokeper https://t.co/nd13jB14zv",jadi presiden siapa isterinya ganjar isteri sholehah suami bokeper,2
"@Dennysiregar7 @kaesangp Ni anak plin plan amat. Ntar pake kaos pilih Prabowo, ntar Ganjar.  Yg beginian pengen jadi leader? Bego aja yg pilih dia.  Norak cuyy",anak plin plan pakai kaos pilih prabowo nanti ganjar begini jadi leader bodoh yang pilih norak cuyy,2
"Dari 3 bacapres yaitu: Anies, Prabowo &amp  Ganjar, sbnrnya klo kita berpikir jernih, Ganjar adlah paling lemah.  Ganjar paling lemah dr segi manapun, sialnya bagi PDIP tdk ada nama lain yg laku dijual.  Mknya mrk sngt kuatir dgn Anies, dgn Prabowo jg mrk takut. Ini fakta koq!??????",bacapres anies prabowo ganjar benar kalau pikir jernih ganjar paling lemah ganjar paling lemah segi mana sial pdip nama yang laku jual mknya sngt kuatir anies prabowo mereka takut fakta,2
Ganjar Pranowo pemimpin yang dekat dengan ulama,ganjar pranowo pimpin dekat ulama,1
@KakekHalal Mending prabowo drpada ganjar. Gak ada prestasi nya ganjar . Ak warga jateng,lebihbaik prabowo drpada ganjar prestasi ganjar warga jateng,2
Masyarakat nilai Ganjar Pranowo adalah sosok yang bisa dipercaya dalam memimpin negara Indonesia,masyarakat nilai ganjar pranowo sosok bisa percaya pimpin negara indonesia,1
@MartinusButarb1 Kemiskinan jateng aja gak bisa Ganjar selesaikan apalagi dalam wilayah yg  lebih luas yaitu negara. https,miskin jateng bisa ganjar selesai dalam wilayah lebih luas negara,2
"Jangan pilih Ganjar Pranowo jadi presiden, nanti seluruh Indonesia malah jadi banjir.",jangan pilih ganjar pranowo jadi presiden seluruh indonesia bahkan jadi banjir,2
Masyarakat nilai Ganjar Pranowo adalah sosok yang bisa dipercaya dalam memimpin negara Indonesia,masyarakat nilai ganjar pranowo sosok bisa percaya pimpin negara indonesia,1
@Dennysiregar7 Asal jangan Ganjar lah. Bisa babak belur NKRI,asal jangan ganjar babak bur nkri,2
"Kira kira prabowo bisa gk ya menerima aduan masyarakat secara langsung lewat medsos?  Bisa bisa yg ngaduin bisa dilempar hengpon, pak ganjar memang top,next presiden NKRI",kira kira prabowo terima adu masyarakat langsung lewat mediasosial ngaduin bisa lempar handphone ganjar memang lanjut presiden nkri,1
